# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      3600   -1.9937457633e+01    3.3141307821e-01    8.2430435913e+03    8.2430000000e+03    5.0000000000e-01   -1.9934304274e+01    9.9470984616e-01    9.9939342472e-01
      3601   -1.9940688259e+01    3.8928223131e-01    8.2380614580e+03    8.2380000000e+03    0.0000000000e+00   -1.9933699887e+01    9.9450669120e-01    9.9963583394e-01
      3602   -1.9936545784e+01    4.1532903916e-01    8.2380557440e+03    8.2380000000e+03    5.0000000000e-01   -1.9933702637e+01    9.9434333571e-01    9.9927166788e-01
      3603   -1.9945058398e+01    3.5740535601e-01    8.2360981512e+03    8.2360000000e+03    2.5000000000e-01   -1.9933463529e+01    9.9518444300e-01    9.9939290918e-01
      3604   -1.9943656744e+01    3.4666132507e-01    8.2341585010e+03    8.2340000000e+03    2.5000000000e-01   -1.9933223142e+01    9.9392215489e-01    9.9963565703e-01
      3605   -1.9948466947e+01    3.6098431452e-01    8.2341814068e+03    8.2340000000e+03    2.5000000000e-01   -1.9933228120e+01    9.9467393875e-01    9.9963565703e-01
      3606   -1.9943621578e+01    3.1957317629e-01    8.2351790760e+03    8.2350000000e+03    5.0000000000e-01   -1.9933354123e+01    9.9620429517e-01    9.9963570128e-01
      3607   -1.9948132370e+01    3.1466317753e-01    8.2342048415e+03    8.2340000000e+03    2.5000000000e-01   -1.9933238655e+01    9.9639980020e-01    9.9987855234e-01
      3608   -1.9945835824e+01    3.2263231544e-01    8.2352200346e+03    8.2350000000e+03    5.0000000000e-01   -1.9933364643e+01    9.9533459453e-01    9.9951426837e-01
      3609   -1.9944991917e+01    3.2053467263e-01    8.2351994760e+03    8.2350000000e+03    5.0000000000e-01   -1.9933370511e+01    9.9402790770e-01    9.9927140255e-01
      3610   -1.9947747833e+01    3.4035379412e-01    8.2342220215e+03    8.2340000000e+03    1.2500000000e+00   -1.9933254261e+01    9.9489962253e-01    9.9927131406e-01
      3611   -1.9945722105e+01    3.2130342253e-01    8.2302347822e+03    8.2300000000e+03    5.0000000000e-01   -1.9932773293e+01    9.9582855456e-01    9.9975698663e-01
      3612   -1.9944191856e+01    3.2152823134e-01    8.2311960087e+03    8.2310000000e+03    5.0000000000e-01   -1.9932900537e+01    9.9517131476e-01    9.9987850808e-01
      3613   -1.9945940050e+01    3.3501772460e-01    8.2361919310e+03    8.2360000000e+03    5.0000000000e-01   -1.9933512961e+01    9.9455902041e-01    9.9963574551e-01
      3614   -1.9950254041e+01    3.3578473029e-01    8.2382362256e+03    8.2380000000e+03    5.0000000000e-01   -1.9933760465e+01    9.9615322205e-01    9.9951444525e-01
      3615   -1.9949414937e+01    3.3512463963e-01    8.2352707303e+03    8.2350000000e+03    5.0000000000e-01   -1.9933401438e+01    9.9537797880e-01    9.9975713418e-01
      3616   -1.9948423174e+01    3.3262958043e-01    8.2362489271e+03    8.2360000000e+03    5.0000000000e-01   -1.9933529330e+01    9.9353526772e-01    9.9975716367e-01
      3617   -1.9943298505e+01    3.4392039597e-01    8.2381966242e+03    8.2380000000e+03    5.0000000000e-01   -1.9933778353e+01    9.9461902409e-01    9.9915027919e-01
      3618   -1.9946312454e+01    3.4576771809e-01    8.2331876222e+03    8.2330000000e+03    5.0000000000e-01   -1.9933177149e+01    9.9354990525e-01    9.9939268796e-01
      3619   -1.9952339661e+01    1.0296916448e+00    8.2351801499e+03    8.2350000000e+03    7.5000000000e-01   -1.9933424464e+01    9.9526808704e-01    9.9951426837e-01
      3620   -1.9942007493e+01    3.2363230043e-01    8.2351480724e+03    8.2350000000e+03    7.5000000000e-01   -1.9933429764e+01    9.9613606592e-01    9.9975713418e-01
      3621   -1.9945897733e+01    3.9835381468e-01    8.2351390408e+03    8.2350000000e+03    5.0000000000e-01   -1.9933436822e+01    9.9484777436e-01    9.9866423801e-01
      3622   -1.9942578418e+01    3.3641268911e-01    8.2301660822e+03    8.2300000000e+03    5.0000000000e-01   -1.9932833507e+01    9.9585810839e-01    9.9939246659e-01
      3623   -1.9941695922e+01    3.3262024396e-01    8.2271563702e+03    8.2270000000e+03    7.5000000000e-01   -1.9932474089e+01    9.9651265902e-01    9.9987844901e-01
      3624   -1.9943851229e+01    3.2893796929e-01    8.2301625041e+03    8.2300000000e+03    5.0000000000e-01   -1.9932842872e+01    9.9604260642e-01    1.0000000000e+00
      3625   -1.9944107861e+01    3.4813438330e-01    8.2321746255e+03    8.2320000000e+03    2.5000000000e-01   -1.9933089792e+01    9.9615751124e-01    9.9951409135e-01
      3626   -1.9943754402e+01    3.5050957818e-01    8.2321781245e+03    8.2320000000e+03    7.5000000000e-01   -1.9933094355e+01    9.9399640953e-01    9.9963556851e-01
      3627   -1.9941110315e+01    3.3417167204e-01    8.2311533457e+03    8.2310000000e+03    2.5000000000e-01   -1.9932977505e+01    9.9535828736e-01    9.9963552424e-01
      3628   -1.9943229032e+01    3.5270054216e-01    8.2281510821e+03    8.2280000000e+03    5.0000000000e-01   -1.9932617492e+01    9.9522071965e-01    9.9975692756e-01
      3629   -1.9943787069e+01    3.5638279627e-01    8.2271742975e+03    8.2270000000e+03    2.5000000000e-01   -1.9932499704e+01    9.9585979667e-01    9.9963534703e-01
      3630   -1.9946147351e+01    3.5599801817e-01    8.2261993359e+03    8.2260000000e+03    2.5000000000e-01   -1.9932382517e+01    9.9438255287e-01    9.9951373693e-01
      3631   -1.9947493868e+01    4.6632367954e-01    8.2232165940e+03    8.2230000000e+03    2.5000000000e-01   -1.9932022284e+01    9.9542527918e-01    9.9939194941e-01
      3632   -1.9947064539e+01    3.9382801481e-01    8.2222154922e+03    8.2220000000e+03    1.0000000000e+00   -1.9931905883e+01    9.9469342356e-01    9.9951350036e-01
      3633   -1.9948088569e+01    3.9048946812e-01    8.2252189742e+03    8.2250000000e+03    5.0000000000e-01   -1.9932276297e+01    9.9418696216e-01    9.9951367781e-01
      3634   -1.9945430149e+01    3.5539745009e-01    8.2232170532e+03    8.2230000000e+03    5.0000000000e-01   -1.9932038583e+01    9.9466407957e-01    9.9975677976e-01
      3635   -1.9945684333e+01    3.6138543182e-01    8.2222179017e+03    8.2220000000e+03    2.5000000000e-01   -1.9931922738e+01    9.9441368496e-01    9.9987837509e-01
      3636   -1.9946702762e+01    4.3008428196e-01    8.2221703970e+03    8.2220000000e+03    2.5000000000e-01   -1.9931927733e+01    9.9395344303e-01    9.9939187546e-01
      3637   -1.9942383103e+01    3.4713162524e-01    8.2181538267e+03    8.2180000000e+03    2.5000000000e-01   -1.9931446181e+01    9.9453362482e-01    9.9939157946e-01
      3638   -1.9940406259e+01    3.7013612894e-01    8.2191527884e+03    8.2190000000e+03    7.5000000000e-01   -1.9931573217e+01    9.9577618994e-01    9.9963499209e-01
      3639   -1.9941934031e+01    3.6405868313e-01    8.2231492775e+03    8.2230000000e+03    5.0000000000e-01   -1.9932063876e+01    9.9662583974e-01    9.9951355953e-01
      3640   -1.9938033274e+01    3.5861870853e-01    8.2201323447e+03    8.2200000000e+03    2.5000000000e-01   -1.9931702502e+01    9.9433947463e-01    9.9963503650e-01
      3641   -1.9942605793e+01    3.6743057294e-01    8.2231239344e+03    8.2230000000e+03    5.0000000000e-01   -1.9932071364e+01    9.9554774683e-01    9.9975677976e-01
      3642   -1.9941412770e+01    3.4230642814e-01    8.2271424752e+03    8.2270000000e+03    7.5000000000e-01   -1.9932560515e+01    9.9595755209e-01    9.9939224505e-01
      3643   -1.9943825628e+01    3.4830316997e-01    8.2221723612e+03    8.2220000000e+03    7.5000000000e-01   -1.9931956731e+01    9.9541229781e-01    9.9951350036e-01
      3644   -1.9945250022e+01    3.5912690452e-01    8.2211990159e+03    8.2210000000e+03    2.5000000000e-01   -1.9931838906e+01    9.9504051532e-01    9.9963508089e-01
      3645   -1.9945953226e+01    3.4070231556e-01    8.2222170463e+03    8.2220000000e+03    5.0000000000e-01   -1.9931965044e+01    9.9451353258e-01    9.9987837509e-01
      3646   -1.9945439028e+01    3.2895017980e-01    8.2282114122e+03    8.2280000000e+03    5.0000000000e-01   -1.9932699443e+01    9.9635565774e-01    9.9939231891e-01
      3647   -1.9944577694e+01    3.3071504446e-01    8.2272024389e+03    8.2270000000e+03    7.5000000000e-01   -1.9932583017e+01    9.9441537845e-01    9.9951379604e-01
      3648   -1.9943255451e+01    3.5910189927e-01    8.2271853700e+03    8.2270000000e+03    7.5000000000e-01   -1.9932587982e+01    9.9493748409e-01    9.9987844901e-01
      3649   -1.9946502312e+01    3.4738632728e-01    8.2341882887e+03    8.2340000000e+03    7.5000000000e-01   -1.9933443189e+01    9.9493671480e-01    9.9914986641e-01
      3650   -1.9949605647e+01    3.5087346264e-01    8.2302559827e+03    8.2300000000e+03    7.5000000000e-01   -1.9932961607e+01    9.9609471964e-01    9.9963547995e-01
      3651   -1.9946962857e+01    3.5446995766e-01    8.2282524211e+03    8.2280000000e+03    5.0000000000e-01   -1.9932723829e+01    9.9589892961e-01    9.9939231891e-01
      3652   -1.9945305378e+01    3.6491264348e-01    8.2252242328e+03    8.2250000000e+03    2.5000000000e-01   -1.9932365314e+01    9.9545991739e-01    1.0000000000e+00
      3653   -1.9953577238e+01    4.0338454237e-01    8.2282413955e+03    8.2280000000e+03    5.0000000000e-01   -1.9932735381e+01    9.9485042102e-01    9.9987846378e-01
      3654   -1.9948426687e+01    3.7031719861e-01    8.2312501141e+03    8.2310000000e+03    7.5000000000e-01   -1.9933104832e+01    9.9467234624e-01    9.9939254040e-01
      3655   -1.9943710921e+01    3.2983539019e-01    8.2292128695e+03    8.2290000000e+03    5.0000000000e-01   -1.9932869119e+01    9.9427409674e-01    9.9963543565e-01
      3656   -1.9944612606e+01    3.3048632461e-01    8.2311839853e+03    8.2310000000e+03    7.5000000000e-01   -1.9933117938e+01    9.9484887274e-01    9.9951403232e-01
      3657   -1.9943163429e+01    3.2474420713e-01    8.2281827632e+03    8.2280000000e+03    2.5000000000e-01   -1.9932757834e+01    9.9597916273e-01    9.9975692756e-01
      3658   -1.9944901522e+01    3.6518215118e-01    8.2311557601e+03    8.2310000000e+03    7.5000000000e-01   -1.9933127072e+01    9.9530341196e-01    9.9951403232e-01
      3659   -1.9942302592e+01    3.7265514661e-01    8.2301321823e+03    8.2300000000e+03    7.5000000000e-01   -1.9933009847e+01    9.9453259041e-01    9.9987849332e-01
      3660   -1.9943790562e+01    4.3251689690e-01    8.2321126246e+03    8.2320000000e+03    5.0000000000e-01   -1.9933257606e+01    9.9613404186e-01    9.9951409135e-01
      3661   -1.9943035783e+01    3.6050944288e-01    8.2311313573e+03    8.2310000000e+03    2.5000000000e-01   -1.9933140142e+01    9.9505403946e-01    9.9975701616e-01
      3662   -1.9942902074e+01    3.6418373485e-01    8.2331560526e+03    8.2330000000e+03    7.5000000000e-01   -1.9933387545e+01    9.9536154804e-01    9.9914976315e-01
      3663   -1.9943030271e+01    3.3981543099e-01    8.2291650858e+03    8.2290000000e+03    0.0000000000e+00   -1.9932905805e+01    9.9500918285e-01    9.9987847855e-01
      3664   -1.9945612689e+01    3.5142300564e-01    8.2311800530e+03    8.2310000000e+03    5.0000000000e-01   -1.9933153005e+01    9.9413033281e-01    9.9975701616e-01
      3665   -1.9948599499e+01    3.8409527936e-01    8.2311893014e+03    8.2310000000e+03    5.0000000000e-01   -1.9933157226e+01    9.9493407860e-01    9.9975701616e-01
      3666   -1.9942709719e+01    3.7344312933e-01    8.2311488047e+03    8.2310000000e+03    2.5000000000e-01   -1.9933162190e+01    9.9600988494e-01    9.9975701616e-01
      3667   -1.9937711740e+01    3.3591691314e-01    8.2300864130e+03    8.2300000000e+03    2.5000000000e-01   -1.9933046513e+01    9.9413716034e-01    9.9963547995e-01
      3668   -1.9941324895e+01    3.4661726338e-01    8.2300786182e+03    8.2300000000e+03    5.0000000000e-01   -1.9933050634e+01    9.9702278251e-01    9.9951397327e-01
      3669   -1.9941999195e+01    3.2971956564e-01    8.2301219627e+03    8.2300000000e+03    0.0000000000e+00   -1.9933053312e+01    9.9496495262e-01    9.9975698663e-01
      3670   -1.9944192457e+01    3.5405299113e-01    8.2281446739e+03    8.2280000000e+03    2.5000000000e-01   -1.9932813986e+01    9.9512569637e-01    9.9987846378e-01
      3671   -1.9935238635e+01    3.3384231127e-01    8.2300912073e+03    8.2300000000e+03    2.5000000000e-01   -1.9933060939e+01    9.9454640381e-01    9.9914945322e-01
      3672   -1.9938645774e+01    3.2539266584e-01    8.2250749178e+03    8.2250000000e+03    5.0000000000e-01   -1.9932457760e+01    9.9428102851e-01    9.9951367781e-01
      3673   -1.9946360938e+01    3.4851247297e-01    8.2231580152e+03    8.2230000000e+03    5.0000000000e-01   -1.9932216527e+01    9.9530649345e-01    9.9951355953e-01
      3674   -1.9944789012e+01    3.3797394226e-01    8.2192159669e+03    8.2190000000e+03    2.5000000000e-01   -1.9931732906e+01    9.9515400667e-01    9.9987833070e-01
      3675   -1.9940809404e+01    3.4863992410e-01    8.2181696394e+03    8.2180000000e+03    0.0000000000e+00   -1.9931616386e+01    9.9610081435e-01    9.9926989535e-01
      3676   -1.9943330555e+01    3.7083269540e-01    8.2151478098e+03    8.2150000000e+03    7.5000000000e-01   -1.9931255968e+01    9.9638139023e-01    9.9963481436e-01
      3677   -1.9942429211e+01    3.3782658169e-01    8.2161592090e+03    8.2160000000e+03    7.5000000000e-01   -1.9931381243e+01    9.9460208773e-01    9.9914800389e-01
      3678   -1.9945476808e+01    3.2494912404e-01    8.2152124429e+03    8.2150000000e+03    5.0000000000e-01   -1.9931263799e+01    9.9547127802e-01    9.9975654291e-01
      3679   -1.9943396752e+01    3.2434899610e-01    8.2162120300e+03    8.2160000000e+03    2.5000000000e-01   -1.9931389535e+01    9.9536842093e-01    9.9926971762e-01
      3680   -1.9940115433e+01    3.2059784623e-01    8.2161758204e+03    8.2160000000e+03    5.0000000000e-01   -1.9931394424e+01    9.9430688290e-01    9.9975657254e-01
      3681   -1.9943034051e+01    3.1457612003e-01    8.2181617967e+03    8.2180000000e+03    5.0000000000e-01   -1.9931642110e+01    9.9561931793e-01    9.9926989535e-01
      3682   -1.9942293925e+01    3.1333100286e-01    8.2151863281e+03    8.2150000000e+03    5.0000000000e-01   -1.9931280335e+01    9.9468444854e-01    9.9987827145e-01
      3683   -1.9944325100e+01    3.3258186319e-01    8.2171914960e+03    8.2170000000e+03    2.5000000000e-01   -1.9931527942e+01    9.9468212556e-01    9.9987830108e-01
      3684   -1.9941104785e+01    3.3409851518e-01    8.2211742491e+03    8.2210000000e+03    2.5000000000e-01   -1.9932018584e+01    9.9413125722e-01    9.9951344119e-01
      3685   -1.9939297958e+01    3.4390300264e-01    8.2221296629e+03    8.2220000000e+03    2.5000000000e-01   -1.9932144761e+01    9.9337147122e-01    9.9975675018e-01
      3686   -1.9932750898e+01    3.3144550848e-01    8.2220575790e+03    8.2220000000e+03    2.5000000000e-01   -1.9932148380e+01    9.9472925021e-01    9.9975675018e-01
      3687   -1.9939123418e+01    3.1809661312e-01    8.2250556076e+03    8.2250000000e+03    2.5000000000e-01   -1.9932516287e+01    9.9424937767e-01    9.9939209726e-01
      3688   -1.9939316379e+01    3.2222570351e-01    8.2231173922e+03    8.2230000000e+03    0.0000000000e+00   -1.9932274316e+01    9.9442548014e-01    9.9963516965e-01
      3689   -1.9938908920e+01    3.2206844002e-01    8.2271082929e+03    8.2270000000e+03    2.5000000000e-01   -1.9932763684e+01    9.9512288799e-01    9.9951379604e-01
      3690   -1.9939290257e+01    3.2589340790e-01    8.2261085888e+03    8.2260000000e+03    5.0000000000e-01   -1.9932645225e+01    9.9357075561e-01    9.9951373693e-01
      3691   -1.9935581700e+01    4.6020305922e-01    8.2290710693e+03    8.2290000000e+03    5.0000000000e-01   -1.9933012836e+01    9.9640085174e-01    9.9927087131e-01
      3692   -1.9941272425e+01    8.0070556253e-01    8.2260339716e+03    8.2260000000e+03    5.0000000000e-01   -1.9932651294e+01    9.9719734944e-01    9.9902747386e-01
      3693   -1.9934518987e+01    4.1284096389e-01    8.2210355619e+03    8.2210000000e+03    5.0000000000e-01   -1.9932045305e+01    9.9525912350e-01    1.0000000000e+00
      3694   -1.9940550330e+01    3.3631803830e-01    8.2240742435e+03    8.2240000000e+03    2.5000000000e-01   -1.9932413810e+01    9.9436975209e-01    9.9939202335e-01
      3695   -1.9938490342e+01    3.2571172437e-01    8.2241107275e+03    8.2240000000e+03    5.0000000000e-01   -1.9932415527e+01    9.9465480384e-01    9.9975680934e-01
      3696   -1.9942254359e+01    3.2437020863e-01    8.2261259027e+03    8.2260000000e+03    7.5000000000e-01   -1.9932662131e+01    9.9569944896e-01    9.9939217116e-01
      3697   -1.9942095093e+01    3.1292285196e-01    8.2251647201e+03    8.2250000000e+03    5.0000000000e-01   -1.9932543408e+01    9.9569502925e-01    9.9939209726e-01
      3698   -1.9938225283e+01    3.4099566910e-01    8.2261267540e+03    8.2260000000e+03    7.5000000000e-01   -1.9932668907e+01    9.9447310984e-01    9.9951373693e-01
      3699   -1.9939489918e+01    3.1335449028e-01    8.2231074266e+03    8.2230000000e+03    2.5000000000e-01   -1.9932308021e+01    9.9479931855e-01    9.9963516965e-01
      3700   -1.9945427603e+01    3.1741401004e-01    8.2251737758e+03    8.2250000000e+03    0.0000000000e+00   -1.9932553981e+01    9.9442321300e-01    9.9975683891e-01
      3701   -1.9942423172e+01    3.1472287147e-01    8.2241856253e+03    8.2240000000e+03    5.0000000000e-01   -1.9932435523e+01    9.9225290389e-01    9.9975680934e-01
      3702   -1.9947284223e+01    3.4116456443e-01    8.2261917696e+03    8.2260000000e+03    5.0000000000e-01   -1.9932683507e+01    9.9413491285e-01    9.9963530270e-01
      3703   -1.9943572435e+01    3.4295303384e-01    8.2271919352e+03    8.2270000000e+03    7.5000000000e-01   -1.9932809028e+01    9.9432488207e-01    9.9975689802e-01
      3704   -1.9937711756e+01    3.1353422663e-01    8.2301132360e+03    8.2300000000e+03    2.5000000000e-01   -1.9933178962e+01    9.9455262396e-01    9.9939246659e-01
      3705   -1.9940357346e+01    3.2034218888e-01    8.2261054631e+03    8.2260000000e+03    5.0000000000e-01   -1.9932697103e+01    9.9569065641e-01    9.9975686847e-01
      3706   -1.9939235489e+01    3.3547227699e-01    8.2301014729e+03    8.2300000000e+03    2.5000000000e-01   -1.9933185860e+01    9.9510283547e-01    9.9987849332e-01
      3707   -1.9936478681e+01    3.0798642355e-01    8.2320624664e+03    8.2320000000e+03    5.0000000000e-01   -1.9933432208e+01    9.9467644833e-01    9.9975704568e-01
      3708   -1.9936396572e+01    3.1736498164e-01    8.2330462543e+03    8.2330000000e+03    2.5000000000e-01   -1.9933556721e+01    9.9605265227e-01    9.9987853759e-01
      3709   -1.9935503996e+01    3.3895249219e-01    8.2330372166e+03    8.2330000000e+03    2.5000000000e-01   -1.9933558976e+01    9.9386157629e-01    9.9963561278e-01
      3710   -1.9935162224e+01    3.2447113355e-01    8.2340296602e+03    8.2340000000e+03    5.0000000000e-01   -1.9933682662e+01    9.9456733446e-01    9.9951420938e-01
      3711   -1.9929100623e+01    3.1407651019e-01    8.2309795823e+03    8.2310000000e+03    5.0000000000e-01   -1.9933320228e+01    9.9471933733e-01    9.9987850808e-01
      3712   -1.9934743722e+01    3.2916330366e-01    8.2339632221e+03    8.2340000000e+03    5.0000000000e-01   -1.9933686514e+01    9.9472284886e-01    9.9975710469e-01
      3713   -1.9929549085e+01    3.0213645730e-01    8.2349655759e+03    8.2350000000e+03    5.0000000000e-01   -1.9933808105e+01    9.9350107071e-01    9.9987856709e-01
      3714   -1.9927644434e+01    3.0962750409e-01    8.2359153814e+03    8.2360000000e+03    2.5000000000e-01   -1.9933931286e+01    9.9445950229e-01    9.9975716367e-01
      3715   -1.9928756246e+01    3.0274744959e-01    8.2379025312e+03    8.2380000000e+03    2.5000000000e-01   -1.9934174370e+01    9.9430698871e-01    9.9963583394e-01
      3716   -1.9929776498e+01    3.1519886326e-01    8.2399162791e+03    8.2400000000e+03    5.0000000000e-01   -1.9934416854e+01    9.9526735829e-01    9.9975728155e-01
      3717   -1.9928218877e+01    3.3261985478e-01    8.2399084366e+03    8.2400000000e+03    5.0000000000e-01   -1.9934416905e+01    9.9509893113e-01    9.9939320388e-01
      3718   -1.9932724384e+01    3.3766758312e-01    8.2349423765e+03    8.2350000000e+03    7.5000000000e-01   -1.9933810267e+01    9.9462790601e-01    9.9987856709e-01
      3719   -1.9930381547e+01    3.9440232856e-01    8.2349585476e+03    8.2350000000e+03    0.0000000000e+00   -1.9933810166e+01    9.9485323914e-01    9.9951426837e-01
      3720   -1.9933881238e+01    3.1090792433e-01    8.2349727734e+03    8.2350000000e+03    2.5000000000e-01   -1.9933811344e+01    9.9526647030e-01    9.9987856709e-01
      3721   -1.9935447971e+01    3.0432223643e-01    8.2370062569e+03    8.2370000000e+03    2.5000000000e-01   -1.9934054694e+01    9.9506127050e-01    9.9951438631e-01
      3722   -1.9934463649e+01    3.0771113141e-01    8.2360156581e+03    8.2360000000e+03    2.5000000000e-01   -1.9933934789e+01    9.9525426048e-01    9.9939290918e-01
      3723   -1.9935750220e+01    3.1968814500e-01    8.2320259064e+03    8.2320000000e+03    7.5000000000e-01   -1.9933450948e+01    9.9528502194e-01    9.9951409135e-01
      3724   -1.9932488421e+01    3.2416948105e-01    8.2300137077e+03    8.2300000000e+03    5.0000000000e-01   -1.9933209634e+01    9.9497759704e-01    9.9951397327e-01
      3725   -1.9934115499e+01    3.0963843749e-01    8.2280032536e+03    8.2280000000e+03    7.5000000000e-01   -1.9932968625e+01    9.9617459746e-01    9.9963539135e-01
      3726   -1.9932006379e+01    3.1422652233e-01    8.2280014068e+03    8.2280000000e+03    5.0000000000e-01   -1.9932969732e+01    9.9689448079e-01    9.9987846378e-01
      3727   -1.9934794676e+01    3.0984598273e-01    8.2309987195e+03    8.2310000000e+03    7.5000000000e-01   -1.9933335842e+01    9.9402010218e-01    9.9939254040e-01
      3728   -1.9936236981e+01    3.2288703172e-01    8.2270482127e+03    8.2270000000e+03    2.5000000000e-01   -1.9932850726e+01    9.9507334004e-01    9.9951379604e-01
      3729   -1.9933587462e+01    3.2017875622e-01    8.2240369096e+03    8.2240000000e+03    2.5000000000e-01   -1.9932487765e+01    9.9423875269e-01    9.9975680934e-01
      3730   -1.9934114255e+01    3.4002790961e-01    8.2239933765e+03    8.2240000000e+03    2.5000000000e-01   -1.9932489932e+01    9.9488078076e-01    9.9975680934e-01
      3731   -1.9937160737e+01    3.0477884127e-01    8.2280208438e+03    8.2280000000e+03    2.5000000000e-01   -1.9932977610e+01    9.9486799072e-01    9.9951385513e-01
      3732   -1.9937694380e+01    3.1285402902e-01    8.2260744400e+03    8.2260000000e+03    7.5000000000e-01   -1.9932736071e+01    9.9398905849e-01    9.9939217116e-01
      3733   -1.9938635568e+01    3.0250449015e-01    8.2240932936e+03    8.2240000000e+03    1.0000000000e+00   -1.9932495335e+01    9.9418199857e-01    9.9951361868e-01
      3734   -1.9937174055e+01    3.0510418046e-01    8.2240887895e+03    8.2240000000e+03    5.0000000000e-01   -1.9932497909e+01    9.9497138502e-01    9.9951361868e-01
      3735   -1.9935406639e+01    2.9202115558e-01    8.2230635782e+03    8.2230000000e+03    5.0000000000e-01   -1.9932379146e+01    9.9403604876e-01    9.9951355953e-01
      3736   -1.9936384855e+01    3.1002408338e-01    8.2240574729e+03    8.2240000000e+03    5.0000000000e-01   -1.9932503173e+01    9.9489493224e-01    9.9987840467e-01
      3737   -1.9935546419e+01    3.1490884947e-01    8.2250528270e+03    8.2250000000e+03    2.5000000000e-01   -1.9932626684e+01    9.9599619118e-01    9.9951367781e-01
      3738   -1.9938111312e+01    2.9619354228e-01    8.2250692407e+03    8.2250000000e+03    5.0000000000e-01   -1.9932628882e+01    9.9636437943e-01    9.9975683891e-01
      3739   -1.9935983380e+01    2.9949926492e-01    8.2260675595e+03    8.2260000000e+03    2.5000000000e-01   -1.9932752416e+01    9.9676619254e-01    1.0000000000e+00
      3740   -1.9936876977e+01    3.0734145977e-01    8.2290507476e+03    8.2290000000e+03    2.5000000000e-01   -1.9933119730e+01    9.9452486363e-01    9.9975695710e-01
      3741   -1.9935476795e+01    3.2339808432e-01    8.2310443233e+03    8.2310000000e+03    5.0000000000e-01   -1.9933364825e+01    9.9523861362e-01    9.9963552424e-01
      3742   -1.9938403897e+01    3.3101067475e-01    8.2320519808e+03    8.2320000000e+03    5.0000000000e-01   -1.9933488642e+01    9.9634921653e-01    9.9975704568e-01
      3743   -1.9939159550e+01    3.1751711214e-01    8.2320830562e+03    8.2320000000e+03    2.5000000000e-01   -1.9933490578e+01    9.9499761364e-01    9.9963556851e-01
      3744   -1.9943336716e+01    3.2683974003e-01    8.2341244390e+03    8.2340000000e+03    2.5000000000e-01   -1.9933736264e+01    9.9464174177e-01    9.9963565703e-01
      3745   -1.9940685675e+01    3.4198923098e-01    8.2321349519e+03    8.2320000000e+03    2.5000000000e-01   -1.9933496311e+01    9.9364869414e-01    9.9963556851e-01
      3746   -1.9940792757e+01    3.3863546772e-01    8.2321142166e+03    8.2320000000e+03    2.5000000000e-01   -1.9933500460e+01    9.9491913370e-01    9.9951409135e-01
      3747   -1.9937488109e+01    3.4462884824e-01    8.2320995959e+03    8.2320000000e+03    7.5000000000e-01   -1.9933503859e+01    9.9504517586e-01    9.9975704568e-01
      3748   -1.9937961056e+01    3.9489161409e-01    8.2310374214e+03    8.2310000000e+03    2.5000000000e-01   -1.9933385802e+01    9.9532938535e-01    9.9963552424e-01
      3749   -1.9939099699e+01    4.0410894685e-01    8.2320333229e+03    8.2320000000e+03    2.5000000000e-01   -1.9933509780e+01    9.9435668657e-01    9.9939261419e-01
      3750   -1.9939018170e+01    3.7875311966e-01    8.2340482965e+03    8.2340000000e+03    1.0000000000e+00   -1.9933755331e+01    9.9512426593e-01    9.9951420938e-01
      3751   -1.9937622577e+01    4.0177026862e-01    8.2330326904e+03    8.2330000000e+03    5.0000000000e-01   -1.9933636821e+01    9.9551240749e-01    9.9963561278e-01
      3752   -1.9936094323e+01    3.3947574208e-01    8.2310218783e+03    8.2310000000e+03    5.0000000000e-01   -1.9933396787e+01    9.9564259477e-01    9.9963552424e-01
      3753   -1.9936205171e+01    3.3656290816e-01    8.2320406336e+03    8.2320000000e+03    2.5000000000e-01   -1.9933520798e+01    9.9372729430e-01    9.9975704568e-01
      3754   -1.9932222365e+01    3.4044154156e-01    8.2350027094e+03    8.2350000000e+03    0.0000000000e+00   -1.9933887258e+01    9.9502791613e-01    1.0000000000e+00
      3755   -1.9932973122e+01    3.2883222701e-01    8.2429629967e+03    8.2430000000e+03    7.5000000000e-01   -1.9934860374e+01    9.9512674060e-01    9.9951473978e-01
      3756   -1.9934199662e+01    3.4224938067e-01    8.2409862730e+03    8.2410000000e+03    5.0000000000e-01   -1.9934618718e+01    9.9627926353e-01    9.9915058852e-01
      3757   -1.9932810813e+01    3.5408547100e-01    8.2359912613e+03    8.2360000000e+03    7.5000000000e-01   -1.9934013025e+01    9.9371654346e-01    9.9963574551e-01
      3758   -1.9933069621e+01    3.5119956217e-01    8.2379828488e+03    8.2380000000e+03    7.5000000000e-01   -1.9934257390e+01    9.9560082602e-01    9.9939305657e-01
      3759   -1.9936505843e+01    3.5525120246e-01    8.2370138171e+03    8.2370000000e+03    7.5000000000e-01   -1.9934137161e+01    9.9551353945e-01    9.9975719315e-01
      3760   -1.9937068516e+01    3.7192828051e-01    8.2380351838e+03    8.2380000000e+03    2.5000000000e-01   -1.9934259796e+01    9.9530683197e-01    9.9939305657e-01
      3761   -1.9937864550e+01    3.3138857628e-01    8.2350554397e+03    8.2350000000e+03    5.0000000000e-01   -1.9933897767e+01    9.9636538055e-01    9.9914996964e-01
